AvgTN,盐度1,pH1,溶解氧,导电率,蜕壳数,死亡数
0.8870416085584445,0.1435183020671976,0.4481851571259871,0.8468503050579623,0.04001931223640811,0.278377769195893,-0.0007755834943854327
0.8788015944755116,0.16095810137769187,0.44446089966944835,0.8508551153227928,0.04118083603704576,0.2768384529177159,-0.013821435672866393
0.8686156012350363,0.1795283878168174,0.41974930907415225,0.8541018967296946,0.04365239248128996,0.27808007482224806,-0.016963022488383557
0.8577544005289781,0.19645537206548333,0.38242510504778443,0.8566123626338563,0.04738962780597547,0.2835410934387962,-0.01135614359494027
0.8474887640492963,0.20896526480459882,0.34086300729803093,0.8584082263904664,0.05234818824793707,0.29465996729666727,0.0018434013534602794
0.8390894634879508,0.21428427671507305,0.30343773553257736,0.8595112013547139,0.05848372004400948,0.31287515492516815,0.02147981270281472
0.8335924005123597,0.2105347225109143,0.27756532165005776,0.8599430008817878,0.06575186943102738,0.33839628885780165,0.04639729079911986
0.8305222445591816,0.20160474973038972,0.26449327979505577,0.8597253383268764,0.07410828264582556,0.36352632450107736,0.07544003598837244
0.8288052076987776,0.19366581158529297,0.26302635270091823,0.8588799270451687,0.0835086059252387,0.3774371239237225,0.10745224861656905
0.8273660104223268,0.19289505213759967,0.27196319480265685,0.8574284803918535,0.0939084855061016,0.3692927453409119,0.14127812902970652
0.8251293732210072,0.20546961544928555,0.2901024605352833,0.8553927117221195,0.10526356762524897,0.3282572469678203,0.17576187757378153
0.8210962812950187,0.23685255648227727,0.3161364903656821,0.852794334391155,0.11752949851951558,0.24540125415046635,0.20974769459479087
0.8152248366947917,0.2835451611313033,0.3474233917764935,0.8496550617541497,0.13066192442573604,0.13572267853087153,0.2420797804387312
0.8081258702026974,0.3359370224943806,0.3804113601495445,0.8459966071662914,0.14461649158074527,0.03053721702354363,0.27160233545159923
0.8004227898397164,0.3842999692524691,0.4115310580371028,0.8418406839827695,0.1593488462213778,-0.03852501083561949,0.2971595599793917
0.7927390036268293,0.41890583008652826,0.43721314799143507,0.8372090055587725,0.17481463458446828,-0.03983388551072084,0.31759565436810505
0.785680857793148,0.4303424916992597,0.4539825739524067,0.8321232852494891,0.19096950290685186,0.05701438283043314,0.3317548189637368
0.7793466257582001,0.41860954199891,0.4611718284372588,0.8266052364101081,0.20776909742536315,0.2459054514087981,0.33848125411228314
0.7732525051016818,0.3944891256063006,0.4613298842889189,0.8206765723958185,0.22516906437683665,0.47888781885747866,0.3366191601597409
0.7668827451674358,0.3693552063544299,0.4571822564175695,0.8143590065618087,0.24312504999810736,0.7057136792414498,0.32501273745210674
0.7597215952993049,0.35458174807629655,0.45145445973339327,0.8076742522632673,0.26159270052600986,0.8761352266256867,0.3025061863353772
0.7512560463602486,0.36148749952775905,0.4468624215244884,0.8006440228553837,0.2805276621973789,0.9401526369562678,0.2679601329765063
0.7413048130263626,0.3947101851307286,0.44496196680677175,0.7932900316933462,0.29988558124904924,0.8777718937928619,0.22222272787823089
0.730330866966198,0.4459119861792024,0.4450558294063857,0.7856339921323435,0.3196221039178557,0.7272747227545887,0.17000218946815723
0.7188712008644598,0.5052642768843958,0.446187877353201,0.7776976175275645,0.3396928764406329,0.5336383602503779,0.11645023333972733
0.7074628074058535,0.5629384314575244,0.44740197867708803,0.7695026212341979,0.36005354505421544,0.341840042689159,0.06671857508638342
0.6966426636188989,0.6091061745382755,0.4477420498014716,0.7610707166074328,0.38065975599543844,0.19685536466977033,0.025958805202311572
0.686818764488416,0.636826203491999,0.44665069299407273,0.7524236170024573,0.4014671555011364,0.13013401940410504,-0.0017081045294106627
0.6779576107139245,0.6490390715116947,0.44493517739280447,0.7435830357744606,0.4224313898081439,0.12682771943500468,-0.015688900279506902
0.6699313186161637,0.6507979136618603,0.4436945159680023,0.7345706862786315,0.4435081051532961,0.16219041352953084,-0.016144497590015065
0.6626120045158727,0.6471558650069934,0.4440277216900014,0.7254082818701584,0.4646529477734273,0.2114760504547451,-0.003235812002973071
0.6558717847337905,0.6431660606115917,0.447033807529137,0.7161175359042303,0.48582156390537246,0.24993857897770913,0.02287624093958118
0.6497809149017879,0.6430706526833531,0.4533403421783868,0.7067201617360359,0.5069695997859663,0.25674276668583895,0.06145595821336708
0.6456437916853721,0.6460604625485141,0.460638431473176,0.697237872720764,0.5280527016520435,0.2354125149181769,0.10818748496353661
0.6452391748723876,0.6493847464904285,0.4654905017449059,0.6876923822136035,0.5490265157404385,0.1988345728803803,0.1573788740131259
0.6503468103330595,0.6502887247639552,0.4644566330823652,0.6781054035697427,0.5698466882879867,0.15991515279888702,0.20333531763314458
0.6627464439376128,0.6460176176239535,0.45409690557434174,0.6684986501443706,0.5904688655315224,0.13156046690013715,0.2403620080945996
0.6839322288244494,0.6341555547733837,0.4314294372852733,0.6588938352926759,0.6108486937078805,0.1256688065833245,0.2631626426886227
0.711949587759651,0.616379232626089,0.3990034726083686,0.6493126723698475,0.6309418190538959,0.14196711999384976,0.2712531432949996
0.7425562720240522,0.5970800997380661,0.3630372583283249,0.6397768747310741,0.6507038878064029,0.17210864933525255,0.26734155984749075
0.7714689872310582,0.5806983130634789,0.3298148708967855,0.6303081557315443,0.6700905462022364,0.20760177744155914,0.25419321581206517
0.7944044389940745,0.5716740295564906,0.30562038676539355,0.6209282287264472,0.6890574404782315,0.23995488714679572,0.23457343465469188
0.8072061505701826,0.574282266093967,0.2964935306278523,0.6116588070709712,0.7075602168712224,0.2608902335678425,0.2112693994235909
0.8092955034716676,0.5881390049602672,0.30158022337440055,0.602521604120305,0.7255545216180439,0.26816396971298023,0.18768500930004195
0.8040827752682858,0.6076659464441897,0.31234059600334274,0.5935383332296378,0.7429960009555312,0.2662593433475791,0.16791173026542472
0.7951875736298355,0.6270122042456352,0.31983144306505346,0.5847307077541578,0.7598403011205184,0.2600126280863187,0.15607711057174628
0.7862295062261149,0.6403268920645038,0.3151095591099072,0.5761204410490541,0.7760430683498407,0.25426009754387846,0.15630869847101364
0.7808096574815272,0.6417872511207798,0.289307322588648,0.5677292464695156,0.7915599488803328,0.25381572066016106,0.17268960868998295
0.780503041017354,0.6286471080810476,0.24182447171836102,0.5595788373707306,0.8063465889488292,0.2610537831892449,0.20444282122906868
0.7830605016908282,0.603967284089421,0.1876652235580803,0.5516909271078881,0.8203586347921648,0.2737437168894681,0.2416179074492085
0.7858085852690878,0.5714528978158363,0.14356514296620482,0.5440872290361769,0.8335517326471742,0.28914403585811316,0.2732466308741481
0.7860738375192715,0.5348090679302288,0.12625979480113367,0.5367894565107857,0.8458815287506922,0.3045132541924626,0.288360755027633
0.7811830539341067,0.49774075919992733,0.15248313001450775,0.5298193228869034,0.8573036693395537,0.317110048911393,0.2759931411933489
0.7696889329226835,0.4631974284935396,0.231046431286452,0.5231985415197185,0.8677738006505934,0.3249928791397114,0.230565554197125
0.754212452464367,0.4316213053058629,0.3444688263141417,0.5169488257644197,0.877247568920646,0.3288743596933444,0.164383366036331
0.7382174144013705,0.40293519783241155,0.4698225074889109,0.5110918889761958,0.8856806203865459,0.3300169657686449,0.09345688850355745
0.7251676205759077,0.3770619142686992,0.5841796672020942,0.5056494445102357,0.8930286012851283,0.32968317256196633,0.033796433391394834
0.7185268728301926,0.35392426281024025,0.664612497845026,0.5006432057217283,0.899247157853228,0.3291354552696619,0.0014123124924337802
0.7210888593875027,0.3334450516525487,0.6926257901052819,0.4961154100376103,0.9043310199836103,0.3293099080234874,0.009603326173398305
0.731606113723295,0.31554708899113837,0.6764553473582339,0.4922320663582603,0.9085106135723217,0.32917436710828296,0.055316365269892774
0.7473237415272705,0.30015318302152355,0.6343081504721948,0.4892053527039738,0.9121042836193559,0.3269624710973126,0.1293987465315102
0.7654842736848404,0.2871861419392181,0.5844082118647378,0.4872475259555052,0.9154305252973965,0.3209066044968562,0.22268736815932372
0.7833302410814154,0.27656877393973617,0.5449795439534361,0.486570842993609,0.918807833779127,0.3092391518131936,0.3260191283544063
0.7982871110696541,0.26822388721859175,0.5327680004864038,0.4873300462316172,0.9225275864192197,0.29048648293841195,0.4302962632994022
0.8099069874339712,0.2620742899712991,0.5473358406792932,0.4890112723990762,0.92656591593797,0.2665925478746097,0.5271805632127193
0.8191139974631402,0.2580427903933719,0.5771591337268156,0.4906692997198642,0.9306955714205906,0.24170618701743912,0.6088238531745565
0.8268551355043405,0.2560521966803244,0.6105291789899966,0.49135171710943154,0.9346859122250433,0.2200129889357816,0.6673861255127981
0.8340773959047512,0.2560253170276707,0.6357372758298659,0.4901061134832284,0.9383062977092894,0.20569854219851505,0.6950273725553381
0.8416989916581364,0.25788495963092467,0.6414384692598268,0.4860215106487052,0.9413330820288528,0.20280519530346572,0.6843303552013303
0.8498678785183968,0.2615539326856005,0.6260225001628212,0.47929577281452596,0.9437298167022854,0.2115418529150226,0.6391921234350816
0.8578963125977599,0.2669550443872122,0.5984408820724677,0.47132981577966854,0.9456631552264247,0.22795827977368802,0.5757852981085412
0.8650546528856892,0.27401110293127384,0.568174634415754,0.4635848693574491,0.9473099334508268,0.24789572551801325,0.5108979258486511
0.8706132583716473,0.28264491651329926,0.5447047766196713,0.4575221633611845,0.9488469872250466,0.26719543978654686,0.4613180532823621
0.8738454546962054,0.2927792933288029,0.5374553652602008,0.4545939142534119,0.950450403103015,0.28171426878793365,0.4437310752078332
0.8743191976797999,0.3043370415732983,0.5501932446466944,0.45535718599482344,0.9522218520445508,0.2888580175011091,0.464627616064594
0.8721429583326656,0.3172409694423002,0.5763067935714044,0.45872683629061217,0.9541264855293775,0.2888741405421869,0.5117954361189587
0.8674831025973306,0.33141388513132175,0.6080727466586563,0.4634418250696138,0.9561148323472258,0.2823144634616193,0.571019019734131
0.860505996416322,0.34677859683587803,0.6377678385327799,0.46824111226066445,0.9581374212878271,0.26973081180985836,0.6280828512733221
0.8513780963310759,0.3632579127514819,0.6576697387332275,0.4718637867474062,0.9601447856975311,0.2516751365165214,0.6687726992237254
0.8405541258534012,0.380774641073648,0.6630308232088238,0.47345924491335695,0.9621019571411438,0.22909831905781894,0.6829601488011408
0.8294163904871673,0.3992515899978911,0.6586754424339989,0.4734971656828946,0.9640206193765392,0.20423491482731368,0.6736640771757157
0.8195334039616499,0.41861156771972385,0.6513494809419503,0.4727122692070188,0.9659218213952374,0.17957717141634566,0.6465426256739408
0.8124736800061237,0.4387773824346618,0.6477988232658762,0.47183927563672956,0.9678266121887595,0.15761733641625136,0.6072539356223042
0.8098057323498642,0.45967184233821734,0.6547693539389742,0.47161290512302617,0.9697560407486259,0.14084765741837055,0.5614561483472982
0.8123382196883924,0.4812177556259063,0.6773848204032814,0.4727529170709952,0.9717249287241255,0.13133392390009951,0.5146934186672876
0.8164425131586012,0.5033379304932408,0.7112962569999658,0.4758917053636674,0.9737117322645769,0.1286515591515959,0.4718442600718714
0.8168838763187484,0.5259551751357368,0.7487259826442738,0.48163004131618087,0.9756817447696828,0.13147458082859345,0.43754625246933454
0.8084253574062942,0.5489922977489068,0.7818915869887906,0.4905686526263383,0.9776002414836302,0.1384757632687094,0.41643664344578646
0.7858300046586978,0.5723721065282661,0.8030106596861064,0.5033082669919432,0.9794324976506056,0.14832788080956177,0.4131526805873326
0.7445117590054833,0.5960174096693273,0.805074179611122,0.5203262030576832,0.9811516818018003,0.1596383102794763,0.4315147291427254
0.6871721443806056,0.619851015367606,0.7897322152568653,0.540718055984429,0.9828193379947079,0.1702822190611168,0.466197103235971
0.6210851546260401,0.6437957318186148,0.764067833503563,0.5627124820526116,0.9845524600064841,0.1776753621840206,0.5061355828955274
0.5535953916645514,0.6677743672178694,0.7352479975931037,0.5845247502723817,0.9864688978688625,0.17922640043212135,0.5401773337057529
0.49204745741891487,0.691709729760882,0.7104396707673793,0.6043701296538879,0.9886865016135762,0.17234399458935215,0.5571695212510012
0.4435947928977309,0.7155246276431684,0.6965994404560326,0.6205016042185352,0.9913129534022046,0.1545797235480342,0.54641805138148
0.4105321907510158,0.7391418690602407,0.6953368695710473,0.6321307429491158,0.9941975033530883,0.1271176495236169,0.5088884186736599
0.3900243961059502,0.7624842622076151,0.702615817146121,0.63948124537249,0.996916533789788,0.09497722488497651,0.4578569992183311
0.37899066306614465,0.7854746152808041,0.7141299752003739,0.6428252450625972,0.9990333693411838,0.06336143906383335,0.40718928858142006
0.3743502457352076,0.8080357364753217,0.7255730357529272,0.6424348755933781,1.0001113346361565,0.03747328149190411,0.3707507823288471
0.3730299689102792,0.8300904339866835,0.7326659449968328,0.6385909714821216,0.9997182447895315,0.022481025323250296,0.3623056801784464
0.3726421218967486,0.8515615160104018,0.7335972921296189,0.632362166650372,0.9978284917677017,0.020409668119762872,0.3864466695667261
0.37202138580172356,0.872371790741992,0.7309562247175438,0.626221981080983,0.9951415177827589,0.027678790579036265,0.4314108406860741
0.37012879650349356,0.8924440663769666,0.7277867621159045,0.622789153381937,0.992431711195618,0.04012855920080152,0.4837446574137936
0.365925389880348,0.9117011511108416,0.7271329236799975,0.6246824221612153,0.9904734603671934,0.053599140484790926,0.5299945836271939
0.35837250667387166,0.9300658235643906,0.7320380451390931,0.6345198343823983,0.9900409871518169,0.0639313184642904,0.5567092578344924
0.347100052830911,0.9473960049568089,0.7440462703459149,0.6534026608364485,0.9915433644678827,0.0683201282594232,0.5552062841395488
0.3338241138239017,0.9633472365715717,0.7600236902524978,0.6776992496744589,0.9942502606881313,0.06818638710942587,0.5316842659945787
0.32066654817051454,0.9775356957151826,0.7759264895693453,0.702857370349051,0.9972097239236838,0.0657728494156778,0.4952362405990801
0.3097492143884225,0.989577559694143,0.7877108530069578,0.7243247923128423,0.9994698022856601,0.06332226957955847,0.45495524515255503
0.30319397099529666,0.9990890058149557,0.7913329652758382,0.7375492850184541,1.0000785438851807,0.06307740200244707,0.4199343168545001
0.30267682870827417,1.005728211700366,0.7837769639509228,0.7389414207354111,0.998297930359105,0.06677776099363858,0.39803439733718643
0.3073522645818363,1.009390891664169,0.7678406695459981,0.7303569925247644,0.9945998642771181,0.07331673976221048,0.390148197270089
0.31548925347885676,1.0100561772132852,0.7483635286930764,0.7155640244901607,0.9898811434437199,0.08058824199657671,0.39472135160818506
0.3253558039712717,1.0077032908823913,0.7301872159179411,0.6983326274285889,0.9850390293239397,0.08648508070725675,0.41019682497191046
0.335219924631016,1.002311455206164,0.7181534057463768,0.6824329121370398,0.9809707833828075,0.08890006890476905,0.4350175819816998
0.34349188894498023,0.9938863063763755,0.7165642447419047,0.671338803380094,0.9784979427548016,0.0859408548460073,0.4672986640075083
0.350116742686924,0.982718434530876,0.7239013820900512,0.6653289327297394,0.9776251207108589,0.07803275718808567,0.5016174340168288
